Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Andra,2021-12-21 18:49:17,00:00:25,Autoplayed: user action: None; ,Teen Wolf: Season 1_hook_primary_16x9,HOOK,iPhone 12 Mini,00:00:25,Not latest view,EE (Estonia)
Andra,2021-12-14 14:59:21,00:05:59,,Mako Mermaids: An H2O Adventure: Season 1: Outcasts (Episode 1),,iPhone 12 Mini,00:06:58,00:06:58,EE (Estonia)
Andra,2021-12-14 14:58:40,00:00:27,Autoplayed: user action: None; ,Mako Mermaids: An H2O Adventure: Season 1_hook_05_16x9,HOOK,iPhone 12 Mini,00:00:27,00:00:27,EE (Estonia)
Andra,2021-12-13 20:54:21,00:07:43,,H2O: Just Add Water: Season 3: Graduation (Episode 26),,iPhone 12 Mini,00:22:56,00:22:56,EE (Estonia)
Andra,2021-12-13 20:51:43,00:01:59,,H2O: Just Add Water: Season 3: A Date with Destiny (Episode 25),,iPhone 12 Mini,00:23:50,00:23:50,EE (Estonia)
Andra,2021-12-13 20:50:52,00:00:18,,H2O: Just Add Water: Season 3: Too Close for Comfort (Episode 24),,iPhone 12 Mini,00:05:52,00:05:52,EE (Estonia)
Andra,2021-12-13 20:46:38,00:03:13,,H2O: Just Add Water: Season 3: Beach Party (Episode 23),,iPhone 12 Mini,00:23:23,00:23:23,EE (Estonia)
Andra,2021-12-13 20:36:43,00:09:02,,H2O: Just Add Water: Season 3: Mako Masters (Episode 22),,iPhone 12 Mini,00:23:25,00:23:25,EE (Estonia)
Andra,2021-12-13 20:34:24,00:01:46,,H2O: Just Add Water: Season 3: The Jewel Thief (Episode 21),,iPhone 12 Mini,00:23:31,00:23:31,EE (Estonia)
Andra,2021-12-13 20:29:03,00:04:57,,H2O: Just Add Water: Season 3: Queen for a Day (Episode 20),,iPhone 12 Mini,00:23:39,00:23:39,EE (Estonia)
Andra,2021-12-13 20:24:47,00:03:40,,H2O: Just Add Water: Season 3: Breakaway (Episode 19),,iPhone 12 Mini,00:23:04,00:23:04,EE (Estonia)
Andra,2021-12-13 20:21:44,00:02:37,,H2O: Just Add Water: Season 3: Into the Light (Episode 18),,iPhone 12 Mini,00:23:19,00:23:19,EE (Estonia)
Andra,2021-12-13 20:17:33,00:03:45,,H2O: Just Add Water: Season 3: A Magnetic Attraction (Episode 17),,iPhone 12 Mini,00:23:22,00:23:22,EE (Estonia)
Andra,2021-12-13 20:11:11,00:05:47,,H2O: Just Add Water: Season 3: The Dark Side (Episode 16),,iPhone 12 Mini,00:23:24,00:23:24,EE (Estonia)
Andra,2021-12-13 20:06:03,00:04:44,,H2O: Just Add Water: Season 3: Power Play (Episode 15),,iPhone 12 Mini,00:23:26,00:23:26,EE (Estonia)
Andra,2021-12-13 15:43:00,00:00:24,,H2O: Just Add Water: Season 3: Power Play (Episode 15),,iPhone 12 Mini,00:01:21,Not latest view,EE (Estonia)
Andra,2021-12-13 15:32:36,00:10:15,,H2O: Just Add Water: Season 3: Mermaid Magic (Episode 14),,iPhone 12 Mini,00:23:22,00:23:22,EE (Estonia)
Andra,2021-12-13 04:41:35,00:02:24,,H2O: Just Add Water: Season 3: Mermaid Magic (Episode 14),,iPhone 12 Mini,00:07:38,Not latest view,EE (Estonia)
Andra,2021-12-13 04:33:00,00:07:50,,H2O: Just Add Water: Season 3: To Have & to Hold Back (Episode 13),,iPhone 12 Mini,00:23:20,00:23:20,EE (Estonia)
Andra,2021-12-13 04:29:42,00:02:56,,H2O: Just Add Water: Season 3: Crime & Punishment (Episode 12),,iPhone 12 Mini,00:23:03,00:23:03,EE (Estonia)
Andra,2021-12-13 04:21:21,00:07:51,,H2O: Just Add Water: Season 3: Just a Girl at Heart (Episode 11),,iPhone 12 Mini,00:22:53,00:22:53,EE (Estonia)
Andra,2021-12-13 04:14:26,00:05:45,,H2O: Just Add Water: Season 3: Revealed (Episode 10),,iPhone 12 Mini,00:22:57,00:22:57,EE (Estonia)
Andra,2021-12-13 04:11:03,00:02:55,,H2O: Just Add Water: Season 3: The Sorcerer's Apprentice (Episode 9),,iPhone 12 Mini,00:23:11,00:23:11,EE (Estonia)
Andra,2021-12-12 16:16:31,00:03:29,,H2O: Just Add Water: Season 3: Kidnapped (Episode 8),,iPhone 12 Mini,00:23:21,00:23:21,EE (Estonia)
Andra,2021-12-12 16:10:36,00:05:19,,H2O: Just Add Water: Season 3: Happy Families (Episode 7),,iPhone 12 Mini,00:22:49,00:22:49,EE (Estonia)
Andra,2021-12-12 15:59:58,00:08:39,,H2O: Just Add Water: Season 3: Secrets & Lies (Episode 6),,iPhone 12 Mini,00:23:41,00:23:41,EE (Estonia)
Andra,2021-12-12 13:45:15,00:19:50,,Narcos: Season 1: Descenso (Episode 1),,iPhone 12 Mini,00:35:51,00:35:51,EE (Estonia)
Andra,2021-12-12 11:57:00,00:00:07,,H2O: Just Add Water: Season 3: Secrets & Lies (Episode 6),,Chrome PC (Cadmium),00:00:53,Not latest view,EE (Estonia)
Andra,2021-12-12 11:45:34,00:11:22,,H2O: Just Add Water: Season 3: Big Ideas (Episode 5),,Chrome PC (Cadmium),00:23:24,00:23:24,EE (Estonia)
Andra,2021-12-12 11:43:49,00:01:45,,H2O: Just Add Water: Season 3: Valentine's Day (Episode 4),,Chrome PC (Cadmium),00:23:30,00:23:30,EE (Estonia)
Andra,2021-12-12 11:43:34,00:00:04,Autoplayed: user action: None; ,Christmas Wedding Planner_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,EE (Estonia)
Andra,2021-12-12 10:31:39,00:10:43,,H2O: Just Add Water: Season 3: Valentine's Day (Episode 4),,Chrome PC (Cadmium),00:21:45,Not latest view,EE (Estonia)
Andra,2021-12-12 10:23:18,00:08:12,,H2O: Just Add Water: Season 3: Keep Your Enemies Close (Episode 3),,Chrome PC (Cadmium),00:23:40,00:23:40,EE (Estonia)
Andra,2021-12-12 10:08:45,00:14:23,,H2O: Just Add Water: Season 3: Jungle Hunt (Episode 2),,Chrome PC (Cadmium),00:22:50,00:22:50,EE (Estonia)
Andra,2021-12-09 10:21:54,00:14:58,Autoplayed: user action: None; ,H2O: Just Add Water: Season 3: The Awakening (Episode 1),,Chrome PC (Cadmium),00:19:31,Not latest view,EE (Estonia)
Andra,2021-12-09 10:21:54,00:15:48,,H2O: Just Add Water: Season 3: The Awakening (Episode 1),,Chrome PC (Cadmium),00:23:15,00:23:15,EE (Estonia)
Andra,2021-12-09 10:11:35,00:10:12,,H2O: Just Add Water: Season 2: Unfathomable (Episode 26),,Chrome PC (Cadmium),00:22:55,00:22:55,EE (Estonia)
Andra,2021-12-09 10:06:49,00:04:40,,H2O: Just Add Water: Season 2: Get Off My Trail (Episode 14),,Chrome PC (Cadmium),00:05:26,00:05:26,EE (Estonia)
Andra,2021-12-09 09:43:50,00:22:57,,H2O: Just Add Water: Season 2: Moonwalker (Episode 13),,Chrome PC (Cadmium),00:23:36,00:23:36,EE (Estonia)
Andra,2021-12-09 09:42:40,00:01:03,Autoplayed: user action: None; ,Trailer: Single All The Way,TRAILER,Chrome PC (Cadmium),00:01:03,00:01:03,EE (Estonia)
Andra,2021-12-09 07:01:11,00:02:56,,H2O: Just Add Water: Season 2: Fish Fever (Episode 12),,iPhone 12 Mini,00:23:39,00:23:39,EE (Estonia)
Andra,2021-12-09 06:55:59,00:04:50,,H2O: Just Add Water: Season 2: In Over our Heads (Episode 11),,iPhone 12 Mini,00:22:49,00:22:49,EE (Estonia)
Andra,2021-12-09 06:48:27,00:07:01,,H2O: Just Add Water: Season 2: Missed the Boat (Episode 10),,iPhone 12 Mini,00:23:06,00:23:06,EE (Estonia)
Andra,2021-12-09 06:44:44,00:02:44,,H2O: Just Add Water: Season 2: Riding for a Fall (Episode 9),,iPhone 12 Mini,00:23:47,00:23:47,EE (Estonia)
Andra,2021-12-09 06:36:20,00:07:35,,H2O: Just Add Water: Season 2: Wrong Side of the Tracks (Episode 8),,iPhone 12 Mini,00:23:01,00:23:01,EE (Estonia)
Andra,2021-12-09 06:35:58,00:00:02,,H2O: Just Add Water: Season 2: In Hot Water (Episode 7),,iPhone 12 Mini,00:00:49,00:00:49,EE (Estonia)
Andra,2021-12-09 06:24:48,00:10:30,,H2O: Just Add Water: Season 2: Pressure Cooker (Episode 6),,iPhone 12 Mini,00:23:46,00:23:46,EE (Estonia)
Andra,2021-12-08 18:54:46,00:03:38,,H2O: Just Add Water: Season 2: Hocus Pocus (Episode 5),,iPhone 12 Mini,00:23:31,00:23:31,EE (Estonia)
Andra,2021-12-08 18:51:23,00:02:59,,H2O: Just Add Water: Season 2: Fire and Ice (Episode 4),,iPhone 12 Mini,00:23:37,00:23:37,EE (Estonia)
Andra,2021-12-08 18:47:07,00:03:41,,H2O: Just Add Water: Season 2: The One That Got Away (Episode 3),,iPhone 12 Mini,00:23:57,00:23:57,EE (Estonia)
Andra,2021-12-08 18:43:13,00:03:44,,H2O: Just Add Water: Season 2: Control (Episode 2),,iPhone 12 Mini,00:23:33,00:23:33,EE (Estonia)
Andra,2021-12-08 15:33:54,00:00:21,,H2O: Just Add Water: Season 2: Control (Episode 2),,iPhone 12 Mini,00:11:55,Not latest view,EE (Estonia)
Andra,2021-12-08 15:26:50,00:06:11,,H2O: Just Add Water: Season 2: Stormy Weather (Episode 1),,iPhone 12 Mini,00:22:58,00:22:58,EE (Estonia)
Andra,2021-12-08 15:16:12,00:09:53,,H2O: Just Add Water: Season 1: A Twist in the Tail (Episode 26),,iPhone 12 Mini,00:23:25,00:23:25,EE (Estonia)
Andra,2021-12-08 15:11:15,00:04:10,,H2O: Just Add Water: Season 1: Dr. Danger (Episode 25),,iPhone 12 Mini,00:23:19,00:23:19,EE (Estonia)
Andra,2021-12-08 14:54:37,00:16:26,,H2O: Just Add Water: Season 1: Love Potion #9 (Episode 24),,iPhone 12 Mini,00:23:01,00:23:01,EE (Estonia)
Andra,2021-12-08 14:54:33,00:00:01,,H2O: Just Add Water: Season 1: In Too Deep (Episode 23),,iPhone 12 Mini,00:23:12,00:23:12,EE (Estonia)
Andra,2021-12-08 14:54:06,00:00:23,,H2O: Just Add Water: Season 1: Fish Out of Water (Episode 22),,iPhone 12 Mini,00:00:51,00:00:51,EE (Estonia)
Andra,2021-12-08 07:51:57,00:20:47,,H2O: Just Add Water: Season 1: In Too Deep (Episode 23),,Chrome PC (Cadmium),00:24:29,Not latest view,EE (Estonia)
Andra,2021-12-08 07:35:00,00:16:55,,H2O: Just Add Water: Season 1: Fish Out of Water (Episode 22),,Chrome PC (Cadmium),00:22:57,Not latest view,EE (Estonia)
Andra,2021-12-08 07:34:49,00:00:06,Autoplayed: user action: None; ,How to Be Single_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,EE (Estonia)
Andra,2021-12-08 06:13:56,00:01:14,,H2O: Just Add Water: Season 1: Fish Out of Water (Episode 22),,iPhone 12 Mini,00:02:27,Not latest view,EE (Estonia)
Andra,2021-12-08 06:08:41,00:02:08,,H2O: Just Add Water: Season 1: Fish Out of Water (Episode 22),,iPhone 12 Mini,00:02:50,Not latest view,EE (Estonia)
Andra,2021-12-07 13:29:37,00:03:50,,H2O: Just Add Water: Season 1: Red Herring (Episode 21),,iPhone 12 Mini,00:22:56,00:22:56,EE (Estonia)
Andra,2021-12-07 13:23:40,00:04:50,,"H2O: Just Add Water: Season 1: Hook, Line and Sinker (Episode 20)",,iPhone 12 Mini,00:23:31,00:23:31,EE (Estonia)
Andra,2021-12-07 05:49:15,00:03:16,,"H2O: Just Add Water: Season 1: Hook, Line and Sinker (Episode 20)",,iPhone 12 Mini,00:04:03,Not latest view,EE (Estonia)
Andra,2021-12-07 05:40:38,00:08:24,,H2O: Just Add Water: Season 1: Hurricane Angela (Episode 19),,iPhone 12 Mini,00:23:23,00:23:23,EE (Estonia)
Andra,2021-12-06 13:24:00,00:09:49,,H2O: Just Add Water: Season 1: Bad Moon Rising (Episode 18),,iPhone 12 Mini,00:24:01,00:24:01,EE (Estonia)
Andra,2021-11-30 06:33:37,00:09:22,,H2O: Just Add Water: Season 1: Bad Moon Rising (Episode 18),,iPhone 12 Mini,00:10:03,Not latest view,EE (Estonia)
Andra,2021-11-30 06:33:30,00:00:03,,H2O: Just Add Water: Season 1: Under the Weather (Episode 17),,iPhone 12 Mini,00:19:47,00:19:47,EE (Estonia)
Andra,2021-11-25 18:03:43,00:18:18,,H2O: Just Add Water: Season 1: Under the Weather (Episode 17),,Chrome PC (Cadmium),00:19:58,Not latest view,EE (Estonia)
Andra,2021-11-25 18:03:43,00:18:03,Autoplayed: user action: None; ,H2O: Just Add Water: Season 1: Under the Weather (Episode 17),,Chrome PC (Cadmium),00:19:43,Not latest view,EE (Estonia)
Andra,2021-11-25 17:44:16,00:19:16,,H2O: Just Add Water: Season 1: Lovesick (Episode 16),,Chrome PC (Cadmium),00:23:50,00:23:50,EE (Estonia)
Andra,2021-11-25 17:21:27,00:22:49,,H2O: Just Add Water: Season 1: The Big Chill (Episode 15),,Chrome PC (Cadmium),00:23:35,00:23:35,EE (Estonia)
Andra,2021-11-25 16:58:43,00:22:42,,H2O: Just Add Water: Season 1: Surprise! (Episode 14),,Chrome PC (Cadmium),00:23:26,00:23:26,EE (Estonia)
Andra,2021-11-25 16:58:34,00:00:06,Autoplayed: user action: None; ,H2O: Just Add Water: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,EE (Estonia)
Andra,2021-11-25 07:21:03,00:40:57,,Last Christmas,,iPhone 12 Mini,01:33:48,01:33:48,EE (Estonia)
Andra,2021-11-25 07:19:13,00:01:34,Autoplayed: user action: None; ,Trailer: The Princess Switch 3: Romancing the Star,TRAILER,iPhone 12 Mini,00:01:35,00:01:35,EE (Estonia)
Andra,2021-11-17 16:07:43,00:07:03,,H2O: Just Add Water: Season 1: Shipwrecked (Episode 13),,iPhone 12 Mini,00:24:10,00:24:10,EE (Estonia)
Andra,2021-11-16 15:13:05,00:01:05,,H2O: Just Add Water: Season 1: Shipwrecked (Episode 13),,iPhone 12 Mini,00:01:52,Not latest view,EE (Estonia)
Andra,2021-11-16 15:04:57,00:07:40,,H2O: Just Add Water: Season 1: The Siren Effect (Episode 12),,iPhone 12 Mini,00:23:46,00:23:46,EE (Estonia)
Andra,2021-11-16 14:58:32,00:06:18,,H2O: Just Add Water: Season 1: Sink or Swim (Episode 11),,iPhone 12 Mini,00:23:44,00:23:44,EE (Estonia)
Andra,2021-11-15 13:51:06,00:09:24,,H2O: Just Add Water: Season 1: Sink or Swim (Episode 11),,iPhone 12 Mini,00:10:06,Not latest view,EE (Estonia)
Andra,2021-11-11 07:26:05,00:17:48,,Love Hard,,iPhone 12 Mini,01:38:50,01:38:50,EE (Estonia)
Andra,2021-11-09 06:46:38,00:10:29,,H2O: Just Add Water: Season 1: The Camera Never Lies (Episode 10),,iPhone 12 Mini,00:23:35,00:23:35,EE (Estonia)
Andra,2021-11-09 06:37:32,00:08:59,,H2O: Just Add Water: Season 1: Dangerous Waters (Episode 9),,iPhone 12 Mini,00:22:50,00:22:50,EE (Estonia)
Andra,2021-11-08 06:51:12,00:07:59,,H2O: Just Add Water: Season 1: Dangerous Waters (Episode 9),,iPhone 12 Mini,00:11:51,Not latest view,EE (Estonia)
Andra,2021-11-08 06:50:07,00:01:02,,H2O: Just Add Water: Season 1: The Denman Affair (Episode 8),,iPhone 12 Mini,00:01:42,00:01:42,EE (Estonia)
Andra,2021-11-06 06:40:15,00:02:07,,H2O: Just Add Water: Season 1: The Denman Affair (Episode 8),,iPhone 12 Mini,00:02:08,Not latest view,EE (Estonia)
Andra,2021-11-06 06:40:11,00:00:01,,H2O: Just Add Water: Season 1: Moon Spell (Episode 7),,iPhone 12 Mini,00:00:48,00:00:48,EE (Estonia)
Andra,2021-11-06 06:38:48,00:01:17,,H2O: Just Add Water: Season 1: Young Love (Episode 6),,iPhone 12 Mini,00:01:02,00:01:02,EE (Estonia)
Andra,2021-11-06 06:38:24,00:00:17,,H2O: Just Add Water: Season 1: Party Girls (Episode 4),,iPhone 12 Mini,00:01:00,00:01:00,EE (Estonia)
Andra,2021-11-05 11:47:13,00:04:59,,H2O: Just Add Water: Season 1: Moon Spell (Episode 7),,Chrome PC (Cadmium),00:05:45,Not latest view,EE (Estonia)
Andra,2021-11-05 11:37:09,00:09:57,,H2O: Just Add Water: Season 1: Young Love (Episode 6),,Chrome PC (Cadmium),00:23:41,Not latest view,EE (Estonia)
Andra,2021-11-05 11:26:02,00:08:18,,H2O: Just Add Water: Season 1: Something Fishy (Episode 5),,Chrome PC (Cadmium),00:23:39,00:23:39,EE (Estonia)
Andra,2021-11-05 11:11:58,00:14:03,,H2O: Just Add Water: Season 1: Party Girls (Episode 4),,Chrome PC (Cadmium),00:23:37,Not latest view,EE (Estonia)
Andra,2021-11-05 06:34:17,00:05:23,,H2O: Just Add Water: Season 1: Party Girls (Episode 4),,Chrome PC (Cadmium),00:06:48,Not latest view,EE (Estonia)
Andra,2021-11-05 06:27:09,00:07:05,,H2O: Just Add Water: Season 1: Catch of the Day (Episode 3),,Chrome PC (Cadmium),00:23:34,00:23:34,EE (Estonia)
Andra,2021-11-05 06:11:00,00:15:54,,H2O: Just Add Water: Season 1: Pool Party (Episode 2),,Chrome PC (Cadmium),00:23:14,00:23:14,EE (Estonia)
Andra,2021-11-05 05:50:52,00:20:06,,H2O: Just Add Water: Season 1: Metamorphosis (Episode 1),,Chrome PC (Cadmium),00:23:03,00:23:03,EE (Estonia)
Andra,2021-11-05 05:06:01,00:42:37,,A Cinderella Story,,Chrome PC (Cadmium),01:30:52,01:30:52,EE (Estonia)
Andra,2021-11-05 05:05:00,00:00:05,Autoplayed: user action: None; ,The Blacklist: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,EE (Estonia)
Andra,2021-10-28 18:12:45,00:10:57,,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,iPhone 12 Mini,00:12:08,00:12:08,EE (Estonia)
Andra,2021-10-28 18:10:38,00:02:06,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,iPhone 12 Mini,00:22:43,00:22:43,EE (Estonia)
Andra,2021-10-28 01:33:09,00:07:39,,How to Get Away With Murder: Season 1: He Has a Wife (Episode 8),,iPhone 12 Mini,00:24:34,Not latest view,EE (Estonia)
Andra,2021-10-27 04:15:18,00:12:33,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,iPhone 12 Mini,00:20:37,Not latest view,EE (Estonia)
Andra,2021-10-25 16:09:23,00:06:53,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,iPhone 12 Mini,00:06:54,Not latest view,EE (Estonia)
Andra,2021-10-25 16:08:59,00:00:07,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,iPhone 12 Mini,00:00:08,00:00:08,EE (Estonia)
Andra,2021-10-21 04:41:21,00:09:08,,You: Season 3: What Is Love? (Episode 10),,iPhone 12 Mini,00:57:07,00:57:07,EE (Estonia)
Andra,2021-10-21 04:34:06,00:06:33,,You: Season 3: Red Flag (Episode 9),,iPhone 12 Mini,00:46:35,00:46:35,EE (Estonia)
Andra,2021-10-21 04:21:13,00:12:21,,You: Season 3: Swing and a Miss (Episode 8),,iPhone 12 Mini,00:48:47,00:48:47,EE (Estonia)
Andra,2021-10-21 04:09:59,00:10:35,,You: Season 3: We're All Mad Here (Episode 7),,iPhone 12 Mini,00:48:52,00:48:52,EE (Estonia)
Andra,2021-10-21 04:07:57,00:01:55,,You: Season 3: W.O.M.B. (Episode 6),,iPhone 12 Mini,00:50:38,00:50:38,EE (Estonia)
Andra,2021-10-19 03:00:43,00:04:02,,You: Season 3: W.O.M.B. (Episode 6),,iPhone 12 Mini,00:46:53,Not latest view,EE (Estonia)
Andra,2021-10-19 02:50:31,00:09:12,,You: Season 3: Into the Woods (Episode 5),,iPhone 12 Mini,00:42:17,00:42:17,EE (Estonia)
Andra,2021-10-18 16:16:16,00:00:05,,You: Season 3: Hands Across Madre Linda (Episode 4),,iPhone 12 Mini,00:44:39,00:44:39,EE (Estonia)
Andra,2021-10-18 16:01:54,00:13:28,,You: Season 3: Missing White Woman Syndrome (Episode 3),,iPhone 12 Mini,00:41:57,00:41:57,EE (Estonia)
Andra,2021-10-18 15:49:20,00:10:33,,You: Season 3: So I Married an Axe Murderer (Episode 2),,iPhone 12 Mini,00:48:42,00:48:42,EE (Estonia)
Andra,2021-10-15 10:44:29,00:19:58,,You: Season 3: So I Married an Axe Murderer (Episode 2),,Chrome PC (Cadmium),00:39:05,Not latest view,EE (Estonia)
Andra,2021-10-15 10:24:11,00:17:48,,You: Season 3: So I Married an Axe Murderer (Episode 2),,Chrome PC (Cadmium),00:19:07,Not latest view,EE (Estonia)
Andra,2021-10-15 09:48:06,00:35:59,,You: Season 3: And They Lived Happily Ever After (Episode 1),,Chrome PC (Cadmium),00:49:39,00:49:39,EE (Estonia)
Andra,2021-10-15 08:14:14,00:13:21,,You: Season 3: And They Lived Happily Ever After (Episode 1),,iPhone 12 Mini,00:14:02,Not latest view,EE (Estonia)
Andra,2021-10-15 08:14:05,00:00:01,,You: Season 1: The Last Nice Guy in New York (Episode 2),,iPhone 12 Mini,00:00:02,00:00:02,EE (Estonia)
Andra,2021-10-07 04:21:14,00:03:58,,How to Get Away With Murder: Season 1: He Has a Wife (Episode 8),,iPhone 12 Mini,00:13:26,Not latest view,EE (Estonia)
Andra,2021-10-04 13:45:33,00:23:43,,Sex Education: Season 3: Episode 8,,iPhone 12 Mini,00:57:36,00:57:36,EE (Estonia)
Andra,2021-10-04 13:20:21,00:23:03,,Sex Education: Season 3: Episode 7,,iPhone 12 Mini,00:55:16,00:55:16,EE (Estonia)
Andra,2021-10-04 13:03:53,00:14:32,,Sex Education: Season 3: Episode 6,,iPhone 12 Mini,00:54:00,00:54:00,EE (Estonia)
Andra,2021-10-04 12:34:12,00:21:37,,Sex Education: Season 3: Episode 5,,iPhone 12 Mini,00:51:28,00:51:28,EE (Estonia)
Andra,2021-10-04 12:07:46,00:24:36,,Sex Education: Season 3: Episode 4,,iPhone 12 Mini,00:50:53,00:50:53,EE (Estonia)
Andra,2021-10-04 11:30:25,00:36:17,,Sex Education: Season 3: Episode 3,,iPhone 12 Mini,00:50:28,00:50:28,EE (Estonia)
Andra,2021-10-04 10:56:22,00:33:39,,Sex Education: Season 3: Episode 2,,iPhone 12 Mini,00:58:00,00:58:00,EE (Estonia)
Andra,2021-10-04 05:05:08,00:12:40,,Sex Education: Season 3: Episode 2,,iPhone 12 Mini,00:20:01,Not latest view,EE (Estonia)
Andra,2021-10-04 04:36:32,00:27:39,,Sex Education: Season 3: Episode 1,,iPhone 12 Mini,00:51:51,00:51:51,EE (Estonia)
Andra,2021-10-03 16:01:23,00:08:54,,Fifty Shades of Grey,,iPhone 12 Mini,00:49:34,00:49:34,EE (Estonia)
Andra,2021-10-01 05:03:14,00:09:52,,Sex Education: Season 3: Episode 1,,iPhone 12 Mini,00:12:32,Not latest view,EE (Estonia)
Andra,2021-10-01 05:01:49,00:01:22,Autoplayed: user action: None; ,Season 2 Recap: Sex Education,RECAP,iPhone 12 Mini,00:01:33,00:01:33,EE (Estonia)
Andra,2021-10-01 05:01:34,00:00:07,,Sex Education: Season 1: Episode 1,,iPhone 12 Mini,00:00:08,00:00:08,EE (Estonia)
Andra,2021-09-30 19:09:36,00:21:26,,Squid Game: Season 1: One Lucky Day (Episode 9),,iPhone 12 Mini,00:51:07,00:51:07,EE (Estonia)
Andra,2021-09-30 18:57:35,00:10:36,,Squid Game: Season 1: Front Man (Episode 8),,iPhone 12 Mini,00:28:07,00:28:07,EE (Estonia)
Andra,2021-09-30 18:22:28,00:33:54,,Squid Game: Season 1: VIPS (Episode 7),,iPhone 12 Mini,00:53:46,00:53:46,EE (Estonia)
Andra,2021-09-30 18:22:13,00:00:10,,Squid Game: Season 1: Stick to the Team (Episode 4),,iPhone 12 Mini,00:47:17,00:47:17,EE (Estonia)
Andra,2021-09-30 15:33:12,00:03:30,,Squid Game: Season 1: VIPS (Episode 7),,iPhone 12 Mini,00:06:01,Not latest view,EE (Estonia)
Andra,2021-09-30 15:17:45,00:13:45,,Squid Game: Season 1: Gganbu (Episode 6),,iPhone 12 Mini,00:57:20,00:57:20,EE (Estonia)
Andra,2021-09-30 14:59:25,00:16:23,,Squid Game: Season 1: A Fair World (Episode 5),,iPhone 12 Mini,00:47:14,00:47:14,EE (Estonia)
Andra,2021-09-30 14:24:25,00:31:47,,Squid Game: Season 1: Stick to the Team (Episode 4),,iPhone 12 Mini,00:50:29,Not latest view,EE (Estonia)
Andra,2021-09-30 13:50:05,00:32:59,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,iPhone 12 Mini,00:49:51,00:49:51,EE (Estonia)
Andra,2021-09-30 13:34:40,00:13:58,,Squid Game: Season 1: Hell (Episode 2),,iPhone 12 Mini,00:57:59,00:57:59,EE (Estonia)
Andra,2021-09-30 10:17:53,00:08:58,,Squid Game: Season 1: Hell (Episode 2),,iPhone 12 Mini,00:25:51,Not latest view,EE (Estonia)
Andra,2021-09-30 10:02:22,00:14:27,,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,iPhone 12 Mini,00:55:21,00:55:21,EE (Estonia)
Andra,2021-09-30 05:40:00,00:10:25,,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,iPhone 12 Mini,00:37:14,Not latest view,EE (Estonia)
Andra,2021-09-30 04:53:50,00:07:48,,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,iPhone 12 Mini,00:20:20,Not latest view,EE (Estonia)
Andra,2021-09-29 12:37:15,00:00:59,Autoplayed: user action: None; ,Season 1 Teaser 1: Squid Game,TEASER_TRAILER,iPhone 12 Mini,00:01:00,00:01:00,EE (Estonia)
Andra,2021-09-29 05:04:44,00:05:51,,How to Get Away With Murder: Season 1: He Has a Wife (Episode 8),,iPhone 12 Mini,00:08:38,Not latest view,EE (Estonia)
Andra,2021-09-29 05:04:38,00:00:03,,How to Get Away With Murder: Season 1: He Deserved to Die (Episode 7),,iPhone 12 Mini,00:36:46,00:36:46,EE (Estonia)
Andra,2021-09-26 05:52:39,00:04:34,,How to Get Away With Murder: Season 1: He Deserved to Die (Episode 7),,iPhone 12 Mini,00:36:33,Not latest view,EE (Estonia)
